,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSKU,13.800936058166652,4.685375854455936,1.9306971820079681,2.4267792474752774,0.015233521877971922,0.037299266285416556
TSN,1084.1206930617134,0.027322608579105,0.19452758033951575,0.14045621978856623,0.8882995410685489,0.9187077663833871
TSNARE1,185.82996551643032,-0.4570063133565247,0.20421705400370843,-2.2378459800337036,0.025231100791850074,0.05621778924430343
TSNAX,657.4373367701533,0.23166084352709726,0.213448443485322,1.0853245858549803,0.27777792044057814,0.3797212902547646
TSNAXIP1,7.092666161368438,3.7296636504288547,1.943494052398478,1.9190507147814801,0.05497791590957377,0.10536697399313513
TSPAN10,8.682948709603656,2.961232545953197,1.4196173358359492,2.085937154472307,0.036984316167940824,0.07637227549008911
TSPAN13,87.84355560494191,-1.6746734518126916,0.5639392524315285,-2.969599020802377,0.0029818869246215737,0.009370694534612688
TSPAN14,2253.8435946176073,-0.7665776094223449,0.24513642876066724,-3.1271468434859737,0.0017651174103666678,0.005971961306106305
TSPAN14-AS1,10.960795382539477,-0.07964116769347471,0.7224933415189247,-0.11023100576406988,0.9122261730570083,0.9366408384372688
TSPAN15,10.687017394731692,-0.3079249434717245,0.7058908713355705,-0.43622173904745304,0.6626758568449195,0.7443494733924044
TSPAN17,312.8087240323077,-0.7047048906833462,0.20817993278829103,-3.3850759832841195,0.0007115855387877412,0.0027144632699166137
TSPAN18,40.01185393707363,-4.124718900901423,0.4228632155016335,-9.754262725378839,1.7688122308674233e-22,7.67922150314123e-21
TSPAN2,107.95983739805109,-1.93585855851683,0.3542754591187,-5.4642750681418795,4.648023283307851e-08,4.494055699812126e-07
TSPAN3,1205.3682678775049,0.06940175037275512,0.3903640621041952,0.17778724301273036,0.8588900663409865,0.8989085784468195
TSPAN31,283.8167241766783,-0.18152216240710345,0.23559516798530925,-0.7704833845251973,0.44101320742313654,0.5450768502273678
TSPAN32,262.03103949063524,-1.3732406524708247,0.2856290791386135,-4.80777607312315,1.5261857723950434e-06,1.105860368693351e-05
TSPAN33,295.7551286809504,-2.4850518650286753,0.34870079897659984,-7.126602153829419,1.0287689384773489e-12,1.8390876329250786e-11
TSPAN4,59.6241517113273,-2.6891363418657908,0.2948562217262124,-9.120161433672502,7.501250888450372e-20,2.7227608318522786e-18
