,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACSL5,769.4833687773247,-0.870605872650713,0.24317145495382347,-3.580214103732014,0.00034331278943118906,0.002075973439873187
ACSL6,551.8735634778052,1.3104079878509527,0.42518575708708417,3.08196586082389,0.0020563842018830347,0.009475180723899947
ACSM3,129.05701370901443,-0.1458399402458085,0.4412103965364388,-0.3305451126960555,0.7409881112928345,0.834326236380443
ACSS1,774.720407456277,-0.8830633437395649,0.23082271797606504,-3.8257211052819047,0.00013038984304218854,0.0009075862979530222
ACSS2,172.70976702838692,0.016764177690832518,0.2828681329071878,0.059264992201624324,0.9527410442588012,0.9720636112947139
ACTA2,12.582808128591584,-0.5120379597180091,0.7227597149062321,-0.7084483946154065,0.47866684839247975,0.6291171953013956
ACTA2-AS1,42.97512496790123,2.006762401064174,0.7309233237138704,2.7455169864708653,0.006041563975528682,0.02288899456442431
ACTB,59614.03245946637,-0.7612545391634349,0.2078757032067278,-3.6620659722140982,0.00025018940551860703,0.0015929986338420162
ACTG1,22426.778540921066,-0.43308387527891323,0.19979442256638272,-2.1676474734174267,0.03018551879605056,0.08330547595090532
ACTG1P1,2.526221851139223,-0.5161813114006996,1.5497758675231434,-0.3330683631212184,0.7390826798211543,
ACTG1P14,12.314900974887598,0.9064925289438264,0.9507450942216099,0.9534548581457432,0.34035965778723287,0.49864838045758997
ACTG1P17,10.767871432254006,-0.15679643609360572,0.8964257237769475,-0.17491291462829606,0.8611480623093052,0.9138461078789891
ACTG1P20,12.272453630316909,1.284793420616326,0.9148992375578583,1.4043004605029803,0.160229397221742,0.2922996677040195
ACTG1P3,19.8386962102168,0.8324617044499315,0.7794567172984005,1.068002476565019,0.285519394660374,0.44161261105485483
ACTL6A,308.68303307230946,0.27056936718634245,0.25735043299379057,1.0513655020462733,0.2930907537337962,0.4494078549917982
ACTN1,2710.9472028238147,-0.24401533892147226,0.15614631772335302,-1.5627351479001779,0.11811490362325887,0.23406249158022419
ACTN1-DT,7.593359289121424,1.5632166708107078,1.189721677006112,1.313934763922669,0.18886815859814743,0.3296136227488389
ACTN2,0.19761473711005045,-1.497859690011644,4.051969654512151,-0.36966211934575394,0.7116342598711336,
ACTN4,1627.1184789440583,-1.6980621304244279,0.16739993083798013,-10.143744516047118,3.532918150594398e-24,3.945091934830411e-22
ACTR10,497.7216914851824,0.16439517084220132,0.23189779608740077,0.7089121743107978,0.4783789797092457,0.6288509908957711
ACTR1A,1034.685644140258,-0.746651415402989,0.14128563682849124,-5.284694411714054,1.2591476692632632e-07,1.843082089864995e-06
ACTR1B,942.7983074361258,0.20452896416754,0.21006883465430082,0.9736283085690579,0.330241125258552,0.4883381005528748
ACTR2,7740.036026209501,0.08120429687018789,0.20056264056471218,0.40488246784917586,0.6855639061234798,0.795247656902502
ACTR3,8828.538037238486,0.03132540610043984,0.1727266077922728,0.1813583124269591,0.8560863380930319,0.9105067193514171
ACTR3-AS1,22.105368159352974,1.0793700113059164,0.7187246848938722,1.5017850840413216,0.13315262171102923,0.25536931316032346
ACTR3B,87.35795562586529,-0.5539998330666122,0.3597729234341895,-1.5398597197878099,0.12359455113078237,0.24177620221204144
ACTR3C,51.88485786666406,0.7982250500631665,0.5249288772528589,1.5206346700539024,0.12835154140031682,0.24863999477469706
ACTR5,191.90777754423019,0.3072960934874402,0.266997596677947,1.1509320582316003,0.2497601878065292,0.40168741606854774
ACTR6,449.51833122114294,1.0162960882797223,0.18585552031630048,5.468205015111343,4.5461587514392115e-08,7.244365404996106e-07
ACTR8,510.23761231917484,0.07774276581931669,0.22726154292911713,0.34208500398839875,0.7322869225104196,0.82800481162776
ACVR1,231.42195857908928,1.0390579463092404,0.28111036888790647,3.6962633232627846,0.0002187960391643826,0.0014194778245083623
ACVR1B,267.330209397487,0.21562226337367993,0.23667783278386104,0.9110370026524222,0.3622758774449166,0.519702815916114
ACVR1C,18.367599741028897,4.050242909315396,1.4653810725321872,2.7639519748378847,0.005710594354912058,0.02188046810278236
ACVR2A,182.92447392508544,0.2317714663129684,0.3002972728948041,0.7718067636070718,0.4402288852192643,0.5927081887755322
ACVR2B,520.9550065691109,1.1421580291113589,0.23654922380047458,4.828415882162229,1.3762344490647052e-06,1.6425664598553646e-05
ACVR2B-AS1,11.03087894531352,0.8258928193159516,0.929484389385483,0.8885494245492174,0.37424528225409326,0.5305227409526192
ACVRL1,2.983478276011076,-5.629018936095953,1.8433995709053401,-3.05360759812448,0.002261076215461874,
ACY3,5.96853152211962,0.015386194740171619,1.0362202150676458,0.014848383110502421,0.9881531396865735,0.9928005779415237
ACYP1,79.00608854378235,0.7759666682598325,0.3896697145538302,1.991344565097419,0.046443019182505305,0.1159305847163638
ACYP2,204.40291129457916,0.7663653786233684,0.24840529773817346,3.085141040072101,0.002034556483525358,0.009395163711517475
ADA,588.718847549185,0.2839599186125775,0.33945683913867125,0.8365125867933311,0.40286659879081954,0.5583164409718578
ADA2,1060.7148322433557,-1.1151115593651815,0.22418268892376766,-4.974119833777042,6.554475586410768e-07,8.285846496028706e-06
ADAL,148.92534933160627,0.5767239897207451,0.27530261710921416,2.0948728921525483,0.03618229318644999,0.09600846112840196
ADAM10,5058.366174828922,0.48576916554852656,0.31315586189523054,1.5512057242314867,0.1208523908071559,0.23802301449725788
ADAM12,28.34393527820769,-1.3380797676374665,0.5923779114549597,-2.2588279234635253,0.023894090849796965,0.06931684690533503
ADAM15,232.1192051130844,-1.5997661379502846,0.45598674532096,-3.5083610529605216,0.00045087668809675293,0.002614446255919016
ADAM17,746.1551153191847,-0.222152789166012,0.19823627162762164,-1.1206465261983765,0.2624383522591872,0.4164909577957704
