,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ANO9,4.0675985344810455,3.138222833380967,0.7291353039324401,4.3040335812236945,1.6771622486979608e-05,0.00014009319547471255
ANXA1,12125.565106182703,-3.588145640628974,0.6488963812895047,-5.529612653253687,3.2093864735223505e-08,5.248260124262484e-07
ANXA2R,33.93800641163213,-3.919716000426622,0.7582374794037154,-5.169509694389046,2.3470895999731192e-07,3.174805663339564e-06
ANXA3,970.0696972832592,-5.474614142095742,1.5908718862693811,-3.4412665088537056,0.0005789979420588146,0.0030973310123859035
AOAH,4.987656234226305,4.812855978573634,0.7802214698555658,6.168576698439979,6.890742399119584e-10,1.5281189924574566e-08
AP000304.12,11.235054970005821,-3.3180842483353743,1.2004043538982132,-2.7641387983642107,0.005707325630995338,0.02172542538641942
AP000687.1,4.592991261388655,6.709081945392258,1.268471797117613,5.289106120165627,1.2291556607823353e-07,1.7659454972125636e-06
AP005901.1,40.213775598376905,-3.5716996234158676,0.9682700677319979,-3.688743195152097,0.0002253645471502617,0.0013790637363493652
AP1M2,161.67296788149912,-6.5998572882723545,2.197703159033084,-3.0030703924437505,0.002672706035236024,0.011452664932411032
APH1B,1539.1247808112419,3.941785888153937,0.24375149949893135,16.17132980210125,8.034521195970694e-59,6.215629205221328e-56
APLP1,470.5744455892152,-3.9803169453530134,0.6118186548350888,-6.505713603037944,7.732542211198141e-11,2.0068690843359924e-09
APOE,5329.770209301822,4.6886152773620555,1.2512679391422614,3.7470913548508884,0.00017889694609498152,0.001125182355770625
APOL1,351.321099510844,-3.8215000958617464,1.230508078310031,-3.1056277997867032,0.0018987555017365978,0.008576592895111146
AQP3,21.785828684949223,-4.701602848380822,1.4584795060703042,-3.2236331253283907,0.0012657544926981637,0.006051672418856873
AQP7,167.47457851331566,-8.243267156226814,2.3844813110501955,-3.45704833920306,0.0005461268753985789,0.0029449855152190395
ARC,94.85349873867223,-5.84019360983708,1.1645091411069166,-5.015154801005444,5.299078388050211e-07,6.60791461235226e-06
ARHGAP25,167.09693963886866,-3.5859901580704667,1.2430267330835936,-2.8848857893624316,0.003915556829144249,0.015821114917920334
ARHGAP27,303.03399102516534,-3.0028414496422515,0.2064576288552732,-14.544589445746485,6.320892725974029e-48,3.345748323427411e-45
ARHGAP30,264.7158770388597,-6.313404220090427,1.5413209064077669,-4.096099776395412,4.201688976092205e-05,0.0003133584429555751
ARHGDIB,486.0321589923374,-3.463693364429858,1.3171078384435022,-2.629772037894097,0.008544214081646163,0.03018122643706357
ARHGEF33,11.367902089056955,4.317227677576473,0.789366089570397,5.4692337745672255,4.519852715378023e-08,7.169741129109903e-07
ARMC4,256.6548535633081,-12.64818711294284,4.5279904728906955,-2.7933334199062845,0.005216789017965301,0.020147944375452007
ARNTL2,1144.8288300186825,-4.195116857049817,1.4551750933686247,-2.882894901216613,0.003940388855776503,0.015895904822520776
ARSF,7.320082098526931,3.2640473766585623,0.537018079388931,6.078095881562681,1.2161803156395346e-09,2.564394052232419e-08
ARSI,332.9202000733252,3.070814540602199,0.8585685207462185,3.576667984441386,0.0003480017165958146,0.0019987739941771028
ART3,328.0380184574789,-5.405854509405022,1.3950736623538789,-3.8749599073383947,0.00010664225597006601,0.0007169125456490333
ART5,1.9604781305143826,3.58276884863985,1.340987027250569,2.671740125618974,0.00754590619595222,0.02725414925936128
ARTN,44.08227702681234,-3.8301733257456716,1.4432567957731421,-2.6538404925326375,0.007958143568318168,0.028482332171793565
ASB4,662.4916297489832,-8.066771164019935,1.989039765212301,-4.055610805326923,5.000346065418366e-05,0.00036546860741215484
ASPA,1347.5906050630372,5.519828043822607,1.0696973677924966,5.160177270711357,2.4671611871812954e-07,3.30389348328659e-06
ATE1-AS1,1.4228111108322035,3.8019788477562875,1.0459434226079438,3.634975626383763,0.00027800691803661555,0.0016514563347278456
ATP10A,1926.9348961696098,3.845315506953994,1.0051056845428852,3.8257822695558787,0.00013035746957407195,0.000856306382433992
ATP10B,965.896573795368,-3.4428179667778998,1.2635125999360977,-2.724799077549382,0.006434062820517332,0.02399235068073519
ATP5F1P5,5.45863540551105,4.0658057857556145,1.1398519945781125,3.5669593991985518,0.0003611474092362363,0.002061912855344211
ATP6V0D2,378.87795062595154,-6.250372075215083,1.6149320297454364,-3.870362318716495,0.00010867371884125851,0.0007298374560177208
ATP8A1,128.10186389168805,4.085721314418456,0.49125641406233256,8.316881362693096,9.03080680425161e-17,5.102405844402159e-15
B3GALT4,89.15803309703078,4.748346818809662,0.643895180040988,7.374409633734794,1.6507490147278142e-13,6.587929698856201e-12
B3GALT5,111.19311635409525,-4.3069696039229255,1.2725023747747104,-3.384645631553694,0.000712702006906553,0.0037051662359572
B3GNT8,18.510053700805333,7.094524797196893,0.7219056685835977,9.827495621576958,8.572399389171306e-23,8.887899036793384e-21
B3GNT9,158.8105295020225,3.3833412557661666,0.6686388076616872,5.060043205685489,4.1916148705179654e-07,5.336084905417617e-06
B4GALNT4,993.634839836227,-3.2458533101405926,1.287448268758224,-2.52115241358109,0.011697117473867499,0.03904992877499931
BAGE2,57.89674028854881,-5.377355664314816,0.957390110280935,-5.616681858910046,1.9465935685393107e-08,3.309702708165655e-07
BANK1,1.437552687776696,4.227658777896926,1.7407069882278075,2.42870213452814,0.015152975754803972,0.04827925777477064
BATF,32.6949120152309,6.367296378904825,0.955622762635716,6.66298107146705,2.6832823255918076e-11,7.537924678345477e-10
BATF3,159.05733378964544,-3.2273280680274894,0.9107344300202121,-3.5436543976446178,0.00039462217016984855,0.0022208814579732328
BCAM,489.29877403884126,-3.386065031052772,0.9533311933858304,-3.551824438920221,0.00038257002554128045,0.0021639520511072315
BCAN,6466.302371586301,8.5175545661969,0.48619642009421443,17.51875212192303,1.0306121688274105e-68,9.871301506568826e-66
BCAT1,3048.682132185844,-4.6872501007952465,1.4963587555819526,-3.132437380614862,0.0017336140370621655,0.0079231794459142
BCL6B,1.9488755431925642,3.5612730426445767,0.8145570233998607,4.372036506149394,1.2309293648736773e-05,0.00010713506380384744
BEAN1,65.25426376139008,4.691213368764615,0.6969202905917243,6.731348523059233,1.6809777568061373e-11,4.87895910539663e-10
BEST3,29.694848260719514,-5.750707788938677,2.103130523679122,-2.7343561059057087,0.006250240728650046,0.02339797915802476
BEX1,156.7726083967215,-5.058410014104631,1.5420644936350167,-3.2802843428297495,0.0010370251282583623,0.005103675906481209
BHLHE22,12.057722980522641,-5.336406236018073,1.9981349797074128,-2.6706935668577723,0.007569471415995981,0.02730494047011176
BICDL1,285.51417730266036,-3.372408149353929,1.366530743585294,-2.467861162425019,0.013592302713664088,0.04413165081237118
BMF,519.9654903184663,3.1189253437716262,0.5324408653364929,5.857787309019795,4.690748563525166e-09,8.960087047174282e-08
BMP2,307.2901888847305,-5.548239122346127,1.1167922520261278,-4.968013623196523,6.764221173713845e-07,8.2010575459964e-06
BMP6,81.32340105192722,-6.6233040434016495,1.6272040831735028,-4.070358544383907,4.6940836820166703e-05,0.0003450906402780823
BMP7,947.8399793133318,-8.16381863903814,1.5969628566503054,-5.112090494178483,3.186131232132726e-07,4.1562798062555025e-06
BMP8B,519.3001743789765,-6.176572592972551,0.7392073184748423,-8.355670241085093,6.506222814313932e-17,3.7822591239049256e-15
BMS1P22,26.898241622680047,-7.46566772641816,1.976639815433952,-3.7769489757946344,0.00015876123986653052,0.0010115057265363935
BNIP3P4,10.646129618273699,-6.13226724710082,2.376520097674997,-2.5803557281506495,0.009869858724720288,0.033918048588591126
BRSK2,462.8613457529982,-4.133212527240329,0.3883225682326656,-10.64376079415475,1.8644854788918523e-26,2.622535728841309e-24
BTBD16,25.935394171593458,-6.449176481362422,1.9453503757479609,-3.3151747683924557,0.0009158584538717803,0.00458248182616343
BTC,6.468313718111762,-4.433390163459513,1.7114670970224681,-2.5904033861781635,0.009586352612030712,0.03313056639834807
BTK,16.07236479410778,3.1202968978416816,0.7599592204465211,4.105874123098766,4.027887906281168e-05,0.00030196398563898404
BX004987.1,237.88427870503605,-4.568174426655516,0.6046426879414474,-7.555163599527216,4.183336939372339e-14,1.7864891549582849e-12
C10ORF10,115.41078180263287,-3.4896290517138984,1.3582522067032106,-2.5692055087353975,0.010193198804576043,0.034856511519082374
C10ORF107,2.6110531945312414,4.794496713498395,1.1847645822935788,4.046792742754647,5.19241768517106e-05,0.0003777225653509248
C10ORF128,19.231227023234094,-6.985028151390574,2.434841234952339,-2.8687817715257737,0.0041205599176100255,0.016513437374538364
C10ORF35,218.94431750223308,-9.531007185976343,1.9099628282387124,-4.990153234953498,6.033141363804321e-07,7.408461867616613e-06
C11ORF96,515.6092991491133,4.227954861052425,0.6749956889954787,6.263676835246788,3.760043095474439e-10,8.743295586401487e-09
C14ORF132,899.8908233892404,4.298716027209955,0.450163978908617,9.54922256914428,1.3067317475135282e-21,1.228205718200332e-19
C15ORF59,274.5699715784317,4.985475949218778,0.9944495827924779,5.013301866163234,5.350385821574232e-07,6.6553902544925245e-06
C16ORF96,2.9471568549560136,3.673590798617644,0.9311843843130453,3.945073457527674,7.977551922617649e-05,0.0005538849822973123
C19ORF71,759.1983918262234,3.0237202013610087,0.7850321000803354,3.8517153643164144,0.00011729331098435909,0.000781463284908711
C1QL4,72.14587104075999,-3.6018217119571188,0.5274986738939526,-6.828115197653033,8.603748869651277e-12,2.6300274280268357e-10
C1QTNF1,381.3400226830654,3.0055188423728967,0.9154686013561762,3.2830386950688615,0.0010269456838289206,0.005062676939583387
C1QTNF3,1649.5737863885197,-6.563764547846319,1.916914399317635,-3.4241302325147256,0.000616770560077102,0.0032700955436810054
C1QTNF4,4.847010330574026,3.2036666780561682,0.7721861155770366,4.148827094180712,3.341830948136029e-05,0.0002574400141356112
C1QTNF5,155.43055689785584,11.147386487774682,0.9666269415029429,11.532253043187854,9.073751981473453e-31,1.8250944735535702e-28
C1ORF106,95.10478978808165,-3.882259274844111,1.3716905684288332,-2.830273360624578,0.004650824860903392,0.018263703875870917
C1ORF116,22.01725732821887,-3.7029342566124632,0.8980906380458483,-4.123118647211001,3.737770447738145e-05,0.00028231886889149477
C1ORF226,141.15091876567166,-6.6864484373523565,0.9536725508587887,-7.011262336670132,2.361774144906548e-12,7.983987420277363e-11
C22ORF42,18.79350201516629,-5.980306764000629,1.4794628520175397,-4.042214886196906,5.2948674785929866e-05,0.0003840277300182298
C2ORF88,145.58911947067432,4.151162505162702,0.7041942866269928,5.8949107994702405,3.7488383828383945e-09,7.27137273215154e-08
C3AR1,117.0663118463507,-3.6098320169417075,0.6229234387632725,-5.794985053233067,6.832726611790695e-09,1.2620152715294584e-07
C3ORF18,255.5858007629847,3.5032493436660888,0.6884020951274319,5.088957991938699,3.6003634987817483e-07,4.654094563913631e-06
C3ORF80,21.82356951119263,-5.300823733742883,1.3242637056070707,-4.002846042898135,6.258503122920031e-05,0.0004454477417353627
C4BPAP1,6.226282569024966,-5.360265995735792,2.1920184863644843,-2.4453561998128595,0.01447091429480081,0.046541088923188915
C5ORF49,6.057405900583757,6.769581301705947,1.1469883814711261,5.902048713887833,3.5901511563461793e-09,6.990542145086839e-08
C6ORF141,66.68913099022012,-3.116549084539065,0.9155801066621027,-3.4039065089574256,0.0006642948588911522,0.003489586521738479
CA14,1799.9128127056927,7.191664475446162,0.2664111564630039,26.99460702369218,1.7098653497098308e-160,3.439223164406354e-156
CABLES1,9271.657132501685,3.4308297570239645,0.7369971777019168,4.655146397876147,3.2375058520117636e-06,3.278912019504764e-05
CACNA1A,384.74923806888415,3.4552417131896114,0.3349267851630635,10.316409037000074,5.940347552617632e-25,7.659240427778914e-23
CACNA1G,6.8724041108539105,-4.521541644141565,1.7051482551195016,-2.6517000094075,0.00800876634664702,0.028617574399797154
CADM3,536.1492781753403,7.083646803035659,1.3929164723335525,5.085478522031137,3.6670032995686485e-07,4.7311163802132e-06
CADPS,389.22471106342147,-4.303135971026416,0.8496872175288974,-5.06437649320065,4.0973917322334563e-07,5.246039415768519e-06
CALB2,202.30305200142948,-10.379280437659615,2.7749590383145297,-3.7403364497819185,0.00018377409446012556,0.0011522544064747398
CAMK4,1024.564233521502,-4.748814022735801,0.4608728379543824,-10.303957256005273,6.762101937775184e-25,8.663243208688539e-23
CAMKV,6.074980403605392,-5.322842036062654,2.1866234571021312,-2.4342746432972335,0.01492166831146268,0.04773130350139318
CAND2,87.5431383922837,3.3175325089616146,0.9265901017577965,3.5803668770776396,0.00034311211590055295,0.0019735078922572843
CAPS,2112.2738740820428,-3.212762164444117,0.6679975374270859,-4.809541928580538,1.512765631399628e-06,1.6727744865295282e-05
CARD10,462.8172536577999,-3.6267463212856663,1.3812519737632087,-2.625694942107216,0.008647227709318462,0.030439331141972618
CARMIL2,27.860234513711713,-3.0155021333997736,0.7876652267649503,-3.8284058137044545,0.00012897596998151604,0.0008486171606830925
CASZ1,26.92090239344223,-3.7708534153957634,0.6070510948761009,-6.211756221550666,5.23956693754775e-10,1.1828131243752576e-08
CATSPER1,160.38687213964693,-6.392932109966093,1.71130228946458,-3.7357117730300406,0.0001871849727984827,0.0011710850833184078
CBSL,317.49485805512313,-6.061971881695301,2.2826024713307027,-2.6557282565988443,0.007913735646110504,0.028358610152479362
CBX3P7,42.062141123898904,3.444820674666416,1.0702029841672687,3.218847943455186,0.0012870671602176042,0.006136067518515499
CCDC141,112.70960079192842,-5.66719687304288,1.6490965206859118,-3.4365464980095357,0.0005891812113015632,0.0031459492657604574
CCDC144NL,6.5393063854141475,-5.421160248857687,2.0146026091653733,-2.690932804412286,0.007125254487254805,0.026019856346521996
CCDC150P1,10.87080990048924,-3.679680350540683,0.95451170258437,-3.855039535479591,0.00011571092822656487,0.000771431756827685
CCDC154,35.22159027886773,5.3098247915286,0.7114546272836499,7.463335802314805,8.435898633501742e-14,3.527643765369107e-12
CCDC171,540.8759089033856,3.4529226529215724,0.49840347480329156,6.927966652488452,4.269323451493527e-12,1.3739707504534528e-10
CCDC3,8.806334256453146,4.273924718550187,0.6463743075363937,6.6121513010625765,3.787745617216356e-11,1.0351455889224154e-09
CCDC74A,111.18172353671197,3.5226873729498087,1.2967972094116098,2.7164519998837307,0.006598576273444527,0.024483071608351604
CCDC74B,77.21914899404,3.555705934382212,1.166884612542784,3.047178698015303,0.0023100033683843084,0.01013820810641108
CCDC8,123.80677585975941,6.407536258765411,0.43895664845142324,14.597196058814212,2.9263560414514414e-48,1.590830416696062e-45
CCNA1,82.06933673627744,-4.200349042568195,1.1122407789615085,-3.776474592569814,0.0001590637768672864,0.0010131123520926533
CCNYL2,66.6289538920583,-3.708401729567079,0.901051376182439,-4.115638494753518,3.861090695284973e-05,0.00029054238026547674
CCR1,139.5341647634044,-6.184223934212567,1.20744942778224,-5.121725011350018,3.0275318508833547e-07,3.96456872712681e-06
CD163L1,370.89902902412183,-8.41218719676756,1.7591965437491148,-4.781834768069696,1.737024323843475e-06,1.8947129745004152e-05
CD19,2.4387274205481853,4.682219873891177,1.0082808762829298,4.6437654269040385,3.421159765265127e-06,3.440653113756842e-05
